22 188,340 214,344 180,401 208,402
25 217,344 240,348 210,402 235,403
17 242,348 264,351 237,403 260,404
6 272,353 291,356 269,404 289,405
0 293,356 310,359 290,405 308,406
2 312,359 327,361 310,406 326,407
0 329,362 343,364 328,407 343,408
plate 189,317 347,348 174,419 346,420
11 67,142 103,147 74,218 109,219
19 107,147 139,151 112,220 143,221
23 141,152 171,155 146,221 174,221
9 184,157 210,160 187,222 212,223
9 213,160 237,163 215,223 238,223
0 239,164 261,166 240,223 262,224
2 264,167 284,169 264,224 284,225
plate 60,110 290,147 72,238 290,239
