31 169,242 176,241 175,253 181,253
13 176,241 184,240 182,253 189,252
31 184,240 192,239 189,252 196,252
4 196,239 205,238 200,252 209,252
2 206,238 216,237 210,252 219,252
4 217,237 229,236 220,252 231,251
7 231,235 243,234 232,251 244,251
plate 166,236 248,224 176,255 248,255
21 68,300 94,301 75,352 100,352
19 96,301 122,302 102,352 127,352
26 124,302 148,303 129,352 152,353
4 160,303 183,304 163,353 186,353
0 185,304 208,305 188,353 210,353
9 210,305 232,306 212,353 233,353
1 235,306 256,306 236,353 257,353
plate 62,278 262,287 75,366 262,366
