30 200,400 213,398 189,429 202,428
24 215,398 230,395 204,428 219,427
27 231,395 249,391 220,427 238,426
3 258,390 280,386 247,426 270,425
3 282,385 309,380 273,425 300,423
7 311,380 343,374 303,423 337,421
6 347,373 387,366 341,421 385,419
plate 203,390 399,345 184,437 398,435
11 42,233 60,232 57,264 74,263
29 61,231 81,230 75,263 94,263
11 82,229 103,227 95,263 115,262
5 114,226 137,224 125,262 147,262
2 139,224 167,221 149,262 174,261
7 169,221 198,218 177,261 203,260
9 203,218 236,215 207,260 237,260
plate 34,220 245,192 59,271 246,271
