20 212,286 225,285 219,310 231,310
22 226,284 241,283 233,310 246,310
17 242,283 257,282 247,310 262,310
6 264,282 280,281 269,309 284,309
8 282,280 299,279 286,309 302,309
7 301,279 321,278 304,309 323,308
4 322,277 343,276 324,308 344,308
plate 208,275 349,261 219,317 349,316
30 57,82 71,83 54,114 68,114
32 73,83 86,83 70,114 84,114
26 88,83 102,84 86,114 100,115
0 108,84 121,85 106,115 120,115
5 122,85 135,85 121,115 134,115
0 136,85 149,86 135,115 148,115
7 151,86 162,86 150,115 162,115
plate 56,71 166,75 51,123 166,124
