22 45,172 55,170 36,195 46,195
18 57,170 68,168 47,195 59,194
10 70,168 83,165 61,194 74,193
9 89,164 105,162 81,193 98,192
5 107,161 126,158 100,192 120,191
8 128,158 151,154 122,191 146,190
6 153,154 180,149 149,190 179,189
plate 47,164 188,135 32,201 187,200
20 420,146 426,146 415,161 422,160
31 427,146 434,145 423,160 431,160
21 434,145 442,145 431,160 439,160
4 445,144 453,144 442,160 451,160
0 454,144 462,143 452,160 460,160
7 463,143 473,142 461,160 471,159
7 474,142 482,141 473,159 482,159
plate 420,141 486,134 413,165 486,165
