16 247,293 272,292 258,340 282,339
22 274,292 300,291 284,339 309,339
13 302,291 328,290 310,339 335,339
8 340,289 368,288 347,339 374,338
7 371,288 400,286 377,338 404,338
8 402,286 432,285 406,338 435,338
6 436,285 467,283 438,338 468,337
plate 240,273 476,259 259,352 476,351
22 84,206 105,204 95,244 115,243
24 107,204 129,203 116,243 137,243
14 130,203 152,202 139,243 160,243
1 164,201 187,200 171,243 193,242
6 189,200 215,198 195,242 219,242
2 218,198 244,197 222,242 246,242
4 247,197 275,195 250,241 276,241
plate 78,189 283,174 96,253 283,253
