15 340,191 357,191 350,222 366,221
23 358,191 376,190 367,221 384,221
15 377,190 395,189 385,221 403,221
2 404,189 422,188 411,221 428,221
7 425,188 444,187 430,221 448,221
2 446,187 466,186 450,221 469,221
4 469,186 490,185 471,220 491,220
plate 333,177 496,168 351,229 496,229
22 248,329 272,334 237,390 263,391
17 274,334 295,338 265,391 288,392
18 297,339 316,342 291,393 311,394
2 323,344 340,347 319,394 337,395
9 341,347 356,350 338,395 354,396
2 358,350 371,353 356,396 370,396
9 372,353 384,355 371,396 384,397
plate 250,309 388,342 230,406 387,408
