30 305,115 311,114 301,128 308,128
18 312,114 319,114 309,128 316,128
28 319,114 326,113 316,128 324,128
5 330,112 338,112 327,127 336,127
0 339,112 347,111 337,127 345,127
0 348,111 358,110 346,127 357,127
7 359,110 369,109 358,127 368,126
plate 306,110 372,101 300,132 372,132
16 246,200 259,198 255,222 268,222
32 260,198 275,196 269,222 283,221
14 276,196 293,193 285,221 301,221
6 301,192 322,189 309,220 329,220
0 324,189 348,186 331,220 354,219
9 350,185 380,181 356,219 384,218
4 383,181 418,176 386,218 419,217
plate 241,190 427,156 256,228 428,227
