17 90,225 100,223 77,247 87,246
17 101,222 113,220 88,246 100,245
28 114,220 127,217 101,245 115,244
6 134,216 150,213 121,244 139,243
8 152,212 173,208 141,243 162,241
7 175,208 200,203 165,241 192,239
6 202,202 234,196 195,239 232,237
plate 94,217 243,181 72,253 242,251
23 254,125 263,124 262,142 271,142
33 264,124 276,122 273,142 284,141
27 276,122 289,120 284,141 297,141
0 296,119 310,117 303,141 317,140
4 312,117 330,114 319,140 335,140
8 332,114 355,111 338,140 359,139
6 357,111 384,107 360,139 385,138
plate 249,118 392,91 263,146 393,145
