21 327,269 340,267 336,290 348,290
21 340,267 354,266 349,290 363,290
33 355,265 371,264 363,290 379,289
3 379,263 396,261 386,289 402,289
6 398,261 418,258 404,288 423,288
1 421,258 443,256 426,288 447,287
6 446,255 473,252 449,287 474,287
plate 321,259 481,235 337,296 482,295
27 202,35 218,34 193,70 209,70
26 220,34 237,33 211,70 229,69
29 238,33 256,31 230,69 249,69
9 264,31 283,29 257,69 278,68
7 285,29 306,28 280,68 301,68
3 308,27 329,26 304,68 327,67
7 331,26 355,24 329,67 354,67
plate 205,23 360,8 188,80 360,80
