23 246,91 267,93 238,142 261,143
16 270,93 290,95 263,143 284,144
15 292,95 310,97 286,144 306,144
9 318,98 335,99 314,144 333,145
9 337,100 354,101 334,145 352,145
9 355,101 371,103 353,145 370,146
3 372,103 387,104 371,146 387,146
plate 246,73 391,91 233,156 390,157
26 322,368 335,369 317,398 331,398
25 336,369 349,370 332,398 345,398
26 351,370 362,371 347,398 359,399
8 367,371 378,372 364,399 376,399
3 379,372 389,373 377,399 388,399
1 391,373 401,374 390,399 400,400
1 402,374 411,375 401,400 411,400
plate 323,357 414,365 314,407 414,407
