18 224,352 249,356 212,412 239,413
27 252,356 274,360 242,413 267,414
31 276,360 297,363 269,414 291,415
7 305,365 323,367 300,416 320,417
5 325,368 342,370 321,417 339,417
0 343,370 359,373 341,417 357,418
2 360,373 374,375 359,418 374,419
plate 226,330 377,360 205,431 377,432
30 233,170 257,169 243,217 266,216
20 260,169 285,168 268,216 293,216
21 287,167 313,166 294,216 319,216
5 325,166 352,165 331,216 357,215
4 356,164 384,163 361,215 388,215
4 386,163 416,162 390,215 419,215
4 420,162 451,160 422,215 452,214
plate 226,150 459,136 242,229 460,228
