14 100,172 110,170 92,193 103,192
25 111,170 122,168 103,192 115,192
22 123,168 136,166 116,192 129,191
6 142,165 157,163 136,191 151,190
6 159,162 176,160 153,190 171,189
0 178,159 198,156 173,189 195,188
6 201,156 225,152 198,188 224,187
plate 102,164 233,137 89,199 232,198
13 77,271 89,270 86,292 97,292
21 90,269 103,268 98,291 111,291
23 104,267 119,265 112,291 127,291
6 126,264 144,261 134,290 151,290
0 147,261 168,258 153,290 174,289
0 171,258 197,254 177,289 201,288
1 200,253 233,249 204,288 235,287
plate 73,263 243,231 87,297 244,295
