22 281,263 300,261 273,303 291,302
27 302,260 322,258 294,302 314,301
32 323,258 345,256 316,301 338,301
6 355,255 380,253 349,300 374,300
2 382,252 409,250 377,300 405,299
9 411,249 440,246 407,299 437,298
9 443,246 475,243 441,298 474,297
plate 283,248 484,222 268,314 484,313
18 309,36 321,35 300,63 313,63
17 322,35 335,33 314,63 328,62
14 337,33 352,31 329,62 345,62
5 358,30 375,28 351,62 369,61
3 377,27 396,25 371,61 391,60
6 398,25 420,22 394,60 417,59
1 422,22 447,18 419,59 446,58
plate 310,27 454,4 297,71 453,69
