19 103,38 117,37 108,66 121,66
31 119,37 134,37 123,66 138,66
16 135,37 151,36 139,66 154,66
3 158,36 174,35 161,66 176,66
4 176,35 192,34 178,66 194,65
1 194,34 212,33 196,65 213,65
7 214,33 232,32 214,65 233,65
plate 100,26 237,19 107,74 237,74
17 99,402 114,401 92,434 108,434
21 115,401 131,401 108,434 125,434
22 132,401 148,400 126,434 143,434
7 155,400 171,399 151,434 167,434
6 173,399 189,399 169,434 186,434
8 191,398 208,398 188,433 206,433
5 210,398 227,397 208,433 227,433
plate 100,389 232,383 88,444 232,444
