23 124,160 147,160 133,206 155,206
10 149,160 174,159 157,206 181,206
28 176,159 200,158 183,206 206,206
0 212,158 238,157 217,205 243,205
0 240,157 266,156 245,205 270,205
8 270,156 297,155 273,205 298,205
9 299,155 326,154 301,205 327,205
plate 117,141 334,133 132,218 335,218
32 130,353 139,352 125,374 134,374
27 141,352 152,350 136,374 147,373
33 152,350 165,349 148,373 160,373
8 171,348 184,346 166,373 180,372
1 186,346 201,344 182,372 198,371
5 203,343 222,341 200,371 220,371
2 223,340 245,337 222,371 245,370
plate 131,346 251,325 122,380 251,379
