25 215,299 227,297 205,325 217,325
31 228,297 242,294 219,324 233,324
14 244,294 259,291 234,324 250,323
8 268,290 287,287 259,323 279,322
7 288,286 312,282 281,322 305,320
4 314,282 340,278 307,320 336,319
2 344,277 376,272 340,319 375,317
plate 217,289 386,253 201,333 385,331
25 182,143 190,142 185,158 193,158
29 191,142 200,142 194,158 202,158
26 200,142 208,141 202,158 210,158
2 213,141 222,141 214,158 223,157
9 223,141 232,140 224,157 233,157
4 233,140 243,140 234,157 244,157
9 244,140 254,139 245,157 254,157
plate 179,136 257,131 185,162 258,162
