30 18,377 34,376 12,412 28,412
28 35,376 52,375 30,412 46,412
32 53,375 70,374 48,412 66,411
3 78,374 96,373 74,411 92,411
8 98,373 116,372 94,411 114,411
6 118,372 138,370 116,411 136,410
1 140,370 160,369 138,410 160,410
plate 19,365 166,355 8,421 166,421
27 140,135 153,136 135,165 149,165
10 154,136 167,137 150,165 163,166
24 169,137 181,138 165,166 178,166
4 185,138 196,139 183,166 194,166
0 197,139 207,140 195,166 206,167
6 209,140 219,141 208,167 218,167
4 220,141 229,142 219,167 229,167
plate 141,124 232,133 132,174 232,175
