10 314,449 339,451 308,503 333,504
17 341,451 364,454 335,504 359,505
23 366,454 387,456 361,505 383,505
7 395,457 415,458 392,505 413,506
9 417,459 435,460 415,506 434,506
2 437,461 454,462 435,507 453,507
6 456,462 472,464 455,507 472,507
plate 315,428 476,448 303,519 476,520
29 176,49 200,48 192,91 214,90
21 202,48 226,48 216,90 238,90
33 228,48 251,47 240,90 262,90
4 263,46 287,46 273,90 295,90
6 290,46 316,45 297,90 321,90
4 318,45 344,44 324,90 347,89
2 348,44 374,43 351,89 375,89
plate 167,30 381,22 194,101 382,101
