31 141,214 160,213 152,248 170,248
28 162,213 182,211 172,248 191,248
30 184,211 205,210 192,247 212,247
1 214,210 237,208 221,247 242,247
4 239,208 263,207 245,247 267,246
3 265,207 290,205 269,246 293,246
7 293,205 319,204 295,246 320,246
plate 135,199 326,185 153,257 326,256
29 6,208 20,208 0,241 14,241
21 22,208 35,209 16,241 30,242
22 37,209 50,210 32,242 47,242
1 56,211 69,211 53,242 66,242
2 70,211 82,212 67,242 80,242
0 83,212 95,213 81,242 94,243
6 96,213 107,214 95,243 107,243
plate 6,196 110,203 -4,251 110,251
