22 284,32 311,34 278,94 306,94
14 313,34 340,36 309,94 336,95
27 342,36 367,38 339,95 364,95
9 377,39 401,41 375,96 399,96
3 403,41 425,43 401,96 423,97
3 427,43 448,44 426,97 447,97
2 450,44 469,46 449,97 469,98
plate 283,8 475,27 273,111 475,112
26 147,203 171,204 156,252 178,252
24 173,204 196,206 180,252 201,252
18 198,206 220,207 204,253 224,253
6 228,208 248,209 232,253 251,253
9 250,209 269,210 253,253 271,254
1 271,211 290,212 273,254 291,254
8 292,212 309,213 293,254 309,254
plate 142,183 313,197 155,263 314,264
