28 57,218 77,216 65,254 84,254
12 78,216 99,215 86,254 106,254
11 101,215 123,213 108,254 129,253
2 134,213 157,211 139,253 161,253
6 159,211 185,209 164,253 188,252
8 187,209 213,207 190,252 215,252
4 217,207 245,205 219,252 245,251
plate 52,202 253,185 66,264 253,263
25 54,33 69,32 46,64 61,64
29 70,31 86,30 63,64 79,63
15 88,30 105,28 81,63 99,63
2 113,27 132,25 107,63 127,62
2 134,25 155,23 129,62 151,61
8 157,23 180,20 153,61 178,61
0 182,20 208,17 180,61 207,60
plate 55,22 214,1 42,74 214,73
