20 227,46 238,44 237,65 249,65
12 239,44 252,43 249,65 262,64
33 253,42 268,41 263,64 278,64
9 276,40 293,37 285,64 301,63
9 295,37 315,35 303,63 322,63
8 318,34 342,31 324,63 346,62
1 345,31 373,27 349,62 375,61
plate 220,37 383,9 239,70 383,69
17 202,200 212,200 198,222 209,222
29 212,200 223,199 209,222 220,221
29 225,199 235,199 222,221 233,221
3 240,198 251,198 238,221 250,221
7 252,198 264,197 251,221 263,221
3 266,197 279,196 265,221 278,221
7 280,196 293,195 279,220 293,220
plate 202,192 296,186 196,228 296,228
