13 105,267 126,269 99,314 121,314
18 127,270 147,272 122,314 143,315
25 148,272 166,274 144,315 163,315
8 174,274 189,276 171,316 187,316
0 191,276 206,278 189,316 204,316
5 207,278 221,279 206,316 220,317
3 223,279 236,281 222,317 235,317
plate 106,249 239,267 94,327 239,328
21 32,164 46,162 21,194 35,194
21 48,161 64,159 37,194 53,193
19 65,158 83,155 54,193 73,192
2 92,154 115,150 82,191 105,190
7 117,149 144,145 108,190 136,189
0 146,144 177,139 138,189 172,187
4 181,138 220,132 176,187 218,185
plate 35,153 232,111 16,203 231,201
