17 195,399 216,398 176,448 199,447
32 218,398 239,397 201,447 224,447
10 241,397 263,396 226,447 250,447
6 273,395 296,394 261,447 286,446
5 299,394 322,393 289,446 315,446
2 324,393 349,392 318,446 345,446
1 352,391 377,390 348,445 376,445
plate 199,382 384,371 168,463 384,462
15 41,178 68,181 29,243 58,244
20 70,181 97,184 60,244 89,245
10 99,184 122,186 91,245 116,245
1 132,187 155,190 127,246 151,246
8 157,190 177,192 153,246 174,247
4 179,192 198,194 177,247 197,248
5 200,195 218,196 198,248 217,248
plate 42,154 223,178 21,262 222,263
