29 197,429 223,431 192,486 218,487
20 225,431 250,433 221,487 246,487
23 252,433 274,435 248,487 271,488
8 285,436 306,437 282,488 304,488
7 308,437 328,439 306,488 327,489
5 330,439 349,440 329,489 348,489
2 352,441 370,442 351,489 370,489
plate 197,407 375,424 188,502 374,503
11 235,360 248,362 231,392 245,392
15 249,362 262,364 246,392 259,393
11 263,365 273,366 260,393 271,393
7 278,367 287,368 276,394 285,394
7 288,369 296,370 286,394 296,394
5 297,370 305,371 296,394 304,395
3 305,372 313,373 305,395 313,395
plate 236,349 314,365 228,399 314,400
