25 286,14 299,15 282,44 296,45
14 301,15 313,16 297,45 311,45
17 315,16 327,17 313,45 325,45
5 332,18 343,19 330,45 342,46
5 344,19 355,19 343,46 354,46
1 357,20 367,20 356,46 366,46
5 368,20 377,21 367,46 377,46
plate 286,3 380,12 280,53 380,54
20 12,280 40,283 -3,349 27,350
25 43,283 70,286 30,350 59,350
13 71,286 96,288 61,350 88,351
3 107,289 130,292 100,351 125,352
6 133,292 155,294 128,352 151,353
9 156,294 177,296 153,353 175,353
2 179,296 198,298 177,353 198,354
plate 14,255 204,278 -12,369 203,370
