28 0,100 16,98 -9,135 6,134
12 18,98 36,95 8,134 27,133
20 37,95 57,92 28,133 49,132
3 67,91 90,87 59,132 83,131
1 93,87 120,83 86,131 114,130
2 122,83 152,79 116,130 148,129
6 156,78 191,73 152,129 190,127
plate 2,87 201,52 -13,145 201,143
20 110,338 123,337 116,364 128,364
12 125,337 140,336 130,364 144,364
21 141,336 156,335 145,364 160,363
8 163,335 179,334 167,363 182,363
3 181,333 197,332 184,363 200,363
6 200,332 219,331 202,363 220,362
4 220,331 240,330 221,362 240,362
plate 107,327 245,316 115,371 245,370
