22 326,449 345,449 338,485 356,485
26 347,448 368,447 358,485 377,485
20 370,447 391,446 379,485 399,484
7 401,446 423,445 408,484 430,484
7 426,445 449,444 432,484 454,484
4 452,443 477,442 456,484 480,483
3 479,442 506,441 482,483 506,483
plate 319,434 512,422 339,494 512,494
18 24,43 51,48 14,106 43,108
21 53,48 77,53 45,108 71,109
11 79,53 100,57 73,109 96,110
2 109,58 127,62 105,111 124,112
3 129,62 145,65 126,112 143,113
2 147,65 162,68 145,113 161,113
6 163,68 177,70 162,114 177,114
plate 26,20 180,55 8,126 180,127
