21 59,365 73,364 67,392 81,392
25 75,364 91,362 83,392 98,392
11 92,362 110,360 100,392 116,391
8 117,359 137,357 124,391 142,391
5 139,357 161,355 144,391 165,390
9 163,355 188,352 167,390 190,390
7 190,352 218,349 193,389 219,389
plate 54,355 225,332 68,399 226,398
31 73,470 80,469 68,485 75,485
21 80,469 88,468 76,485 84,485
22 89,468 97,467 85,485 93,485
5 101,467 110,466 98,485 107,484
8 111,466 122,464 108,484 120,484
8 123,464 134,463 121,484 133,484
7 136,463 149,461 134,483 149,483
plate 74,465 152,454 67,489 152,488
