21 371,307 390,309 378,347 396,348
14 392,309 412,310 398,348 416,348
21 413,310 431,311 418,348 435,348
3 439,312 455,313 442,348 457,349
1 457,313 472,314 459,349 473,349
1 474,314 489,315 475,349 490,349
2 490,315 504,316 491,349 505,349
plate 365,290 508,303 378,358 508,358
11 302,427 315,426 312,450 324,450
16 316,426 330,425 325,450 339,450
31 331,425 347,423 340,450 354,449
9 354,423 370,421 361,449 376,449
3 372,421 390,420 378,449 394,449
9 392,420 413,418 396,448 415,448
5 414,418 437,416 417,448 438,448
plate 297,417 443,401 313,456 443,455
