20 308,372 321,371 298,404 313,403
14 323,371 338,369 314,403 330,403
30 339,369 355,368 331,403 348,402
0 362,367 379,366 355,402 374,402
2 381,365 400,364 376,402 395,401
9 402,364 422,362 398,401 419,401
6 424,362 446,360 421,401 445,400
plate 309,362 452,346 294,412 451,411
29 53,221 75,225 43,274 68,275
11 76,225 96,229 69,275 91,276
14 97,229 115,232 92,276 111,277
7 123,233 137,236 119,277 135,278
7 139,236 152,239 137,278 151,279
4 154,239 166,241 152,279 165,280
3 167,241 178,243 167,280 178,280
plate 54,200 182,230 37,290 181,291
