11 311,51 317,50 303,65 310,65
18 318,50 325,48 310,65 318,65
27 326,48 334,47 319,65 328,64
4 338,46 348,44 332,64 342,63
1 349,44 361,42 343,63 356,63
7 363,42 377,40 358,62 373,62
5 378,39 394,36 375,62 393,61
plate 313,46 399,28 300,70 398,69
16 36,386 43,385 25,405 33,404
15 44,385 53,383 35,404 44,404
11 54,383 64,382 45,404 56,403
3 69,381 81,379 61,403 74,403
9 82,379 95,377 75,403 89,402
9 96,377 111,375 90,402 107,401
7 113,374 130,372 110,401 128,400
plate 38,380 135,362 21,411 134,410
