32 178,162 204,164 189,214 214,215
14 207,164 232,166 216,215 240,215
24 235,166 259,168 242,215 265,216
3 269,168 292,170 274,216 296,216
8 294,170 315,171 298,216 318,217
8 317,171 337,173 320,217 339,217
4 339,173 359,174 341,217 359,217
plate 170,139 363,156 190,228 363,228
29 76,227 87,229 70,254 83,254
32 88,229 98,231 84,254 95,255
31 98,231 107,233 95,255 105,255
6 111,233 119,235 109,255 117,256
6 119,235 126,236 118,256 125,256
2 126,236 133,237 126,256 132,257
5 133,238 138,239 133,257 138,257
plate 76,216 140,231 67,262 140,262
