14 6,237 27,239 -2,283 19,283
13 28,239 47,241 20,283 41,284
10 48,241 65,243 42,284 61,284
3 73,244 88,245 69,285 85,285
9 90,245 104,247 87,285 102,286
5 106,247 119,248 104,286 118,286
1 121,249 133,250 120,286 133,286
plate 7,219 137,236 -7,297 137,297
17 159,428 171,430 156,454 168,454
15 172,430 182,431 169,454 180,455
27 182,431 191,433 180,455 190,455
4 195,434 203,435 194,455 202,456
3 204,435 211,436 203,456 210,456
5 211,436 218,437 211,456 218,457
3 219,438 224,438 219,457 224,457
plate 159,417 226,431 153,462 226,462
