25 425,21 437,22 428,47 440,47
26 438,22 451,23 441,47 453,47
23 452,23 463,23 454,47 464,47
2 468,23 478,24 469,47 479,47
4 479,24 490,24 480,47 491,47
7 491,24 501,25 492,47 501,47
5 502,25 512,25 502,47 512,47
plate 423,12 514,17 428,52 514,52
18 10,213 28,211 17,247 34,247
23 29,211 49,209 36,247 56,246
25 51,209 72,207 57,246 78,246
2 83,206 108,203 88,245 113,245
0 110,203 137,200 115,245 141,244
2 141,200 171,197 144,244 173,243
3 174,196 208,193 176,243 208,242
plate 5,200 218,171 17,256 219,255
