20 226,175 242,174 220,207 236,207
26 242,174 258,174 236,207 253,207
12 259,173 275,173 254,207 271,206
4 283,173 298,172 278,206 295,206
0 300,172 317,171 297,206 314,206
1 319,171 336,170 316,206 334,206
8 338,170 355,170 336,206 355,206
plate 227,162 361,155 216,217 360,216
29 235,326 260,327 249,373 272,373
21 263,327 287,327 274,373 297,373
27 289,328 313,328 299,373 321,374
6 323,329 346,329 330,374 352,374
0 349,329 371,330 354,374 375,374
8 373,330 395,331 377,374 397,374
2 397,331 418,331 399,374 419,374
plate 227,305 423,313 250,385 424,385
