29 368,120 393,123 374,169 397,169
10 394,123 416,125 399,169 420,170
18 418,125 438,128 421,170 441,171
5 447,129 464,131 449,171 466,171
6 466,131 482,133 468,171 483,172
4 484,133 499,134 485,172 499,172
5 501,135 514,136 501,172 515,173
plate 363,98 518,121 373,182 518,182
22 44,325 55,324 35,350 46,350
27 56,324 67,324 48,350 60,350
11 69,324 81,323 61,350 74,350
6 86,323 98,322 80,350 93,350
2 99,322 112,322 94,350 108,349
7 113,321 126,321 109,349 124,349
2 128,321 141,320 126,349 140,349
plate 46,316 145,310 31,358 145,358
