20 110,262 134,262 116,309 139,309
11 136,263 159,263 141,309 163,310
13 161,263 184,264 165,310 187,310
0 194,264 215,265 197,310 218,310
4 217,265 239,266 220,310 240,310
6 241,266 261,267 242,310 262,310
5 263,267 284,267 264,310 284,311
plate 105,242 288,250 115,322 288,322
33 70,144 95,145 76,193 100,194
25 97,145 121,146 102,194 125,194
33 123,146 146,148 128,194 150,194
9 156,148 178,149 159,194 180,195
1 180,149 201,150 182,195 202,195
0 203,150 223,151 204,195 224,195
3 225,151 245,152 226,195 245,195
plate 64,123 249,135 76,207 249,207
