14 32,324 40,323 26,343 34,343
17 41,323 50,322 36,343 45,342
27 52,322 63,320 46,342 57,342
5 67,320 80,318 63,342 76,341
3 81,318 95,316 77,341 92,341
9 96,316 112,314 93,341 110,340
4 114,313 131,311 112,340 131,339
plate 33,318 137,300 23,349 137,348
15 310,51 317,50 304,67 311,67
19 318,50 326,48 312,67 320,66
25 327,48 337,47 321,66 331,66
4 341,46 353,44 336,66 348,65
2 354,44 368,41 349,65 364,64
0 369,41 386,38 365,64 383,63
4 389,38 408,34 386,63 407,62
plate 311,46 415,24 301,72 414,71
