13 244,168 254,166 251,186 262,186
28 255,166 267,164 262,185 274,185
28 268,164 282,162 275,185 289,185
8 289,161 305,159 296,184 311,184
4 307,159 327,156 313,184 332,183
4 330,156 353,152 335,183 357,182
5 356,152 386,148 360,182 387,181
plate 239,160 396,130 252,191 396,190
27 126,209 153,212 138,264 162,265
16 156,212 180,215 165,265 187,266
21 183,215 205,217 190,266 211,266
6 214,218 234,221 219,266 238,267
4 236,221 255,223 240,267 257,267
8 257,223 274,225 259,267 276,268
2 276,225 292,227 277,268 293,268
plate 118,186 296,211 138,277 296,278
