19 8,452 31,453 13,501 35,501
31 34,454 55,455 37,501 59,501
11 58,455 78,456 61,501 81,502
8 87,457 106,458 89,502 108,502
4 108,458 127,459 110,502 128,502
4 129,460 147,461 130,503 147,503
7 149,461 166,462 149,503 166,503
plate 4,433 170,447 12,512 170,513
18 94,352 111,351 106,381 122,381
26 112,351 131,349 123,381 141,381
14 132,349 152,347 142,381 161,380
8 161,346 183,344 170,380 191,380
6 185,344 210,342 193,380 216,379
8 212,342 239,339 218,379 243,379
7 242,339 272,336 246,379 274,378
plate 88,340 280,317 108,389 281,388
