18 64,107 71,106 60,123 68,123
33 72,106 81,105 68,123 77,122
19 81,105 90,104 78,122 86,122
7 94,104 103,103 91,122 101,122
6 104,103 115,102 102,122 113,121
4 116,101 127,100 114,121 126,121
7 128,100 141,99 127,121 141,121
plate 65,101 144,91 58,127 144,126
10 343,122 368,124 347,175 371,176
20 370,124 393,127 374,176 396,177
21 395,127 417,129 398,177 419,177
0 425,130 444,132 427,177 446,178
2 446,132 464,134 448,178 465,178
3 466,134 483,136 467,178 483,179
9 485,136 500,138 485,179 500,179
plate 339,101 504,123 346,188 504,189
