19 132,153 150,152 124,192 143,192
29 152,151 171,150 144,192 164,191
20 173,150 192,149 166,191 186,191
8 202,148 223,147 197,191 218,190
9 225,147 247,146 220,190 244,190
2 249,145 272,144 246,190 270,190
6 275,144 299,142 273,189 298,189
plate 134,138 306,124 119,204 305,203
33 207,366 221,364 190,398 205,398
12 222,364 238,362 207,398 223,397
31 239,362 256,359 225,397 243,396
9 265,358 283,356 252,396 272,395
4 285,356 307,353 274,395 298,394
3 309,352 332,349 301,394 327,393
0 336,349 362,345 331,393 360,392
plate 211,354 370,329 184,408 369,407
