13 12,394 36,396 18,443 42,443
30 38,396 62,397 44,443 67,444
17 64,397 87,398 69,444 91,444
0 97,398 119,399 100,444 121,444
1 121,399 142,400 123,444 144,444
1 144,400 165,401 146,444 166,445
3 167,401 187,402 168,445 187,445
plate 6,374 191,384 18,456 191,456
23 87,94 113,95 96,146 121,146
25 116,95 141,96 123,146 148,146
19 144,96 168,97 150,146 173,146
9 180,97 203,98 184,146 207,146
4 205,98 229,98 209,146 231,146
2 231,99 253,99 233,147 255,147
6 256,99 278,100 258,147 278,147
plate 80,72 284,80 96,159 284,159
