19 103,225 131,226 115,279 141,279
19 134,226 160,228 143,279 168,280
17 163,228 188,229 171,280 194,280
4 200,230 223,231 205,280 228,280
3 225,231 249,232 230,280 252,280
6 251,232 273,233 254,281 275,281
2 276,233 297,234 277,281 298,281
plate 96,201 303,214 115,293 303,293
27 164,361 191,364 152,426 181,427
25 193,364 220,367 183,427 212,428
22 222,367 245,369 214,428 239,428
0 255,370 278,373 250,429 274,429
9 280,373 300,375 276,429 297,430
3 302,375 321,377 300,430 320,431
0 323,378 341,379 321,431 340,431
plate 165,337 346,361 144,445 345,446
