27 330,342 341,343 325,367 336,368
12 342,343 353,343 337,368 349,368
12 354,343 363,344 350,368 360,368
5 368,344 377,345 365,368 375,368
5 378,345 387,345 376,368 386,368
9 388,345 397,346 387,368 396,368
8 398,346 407,346 397,368 406,369
plate 331,334 408,339 322,374 408,374
15 93,113 103,113 89,138 101,138
24 104,113 116,114 102,138 114,138
29 117,114 127,115 115,138 125,139
0 132,115 141,115 130,139 140,139
0 142,115 152,116 141,139 151,139
6 153,116 162,116 152,139 161,139
3 163,117 172,117 162,139 172,139
plate 92,104 174,109 88,144 173,144
