21 243,424 253,423 252,441 261,441
25 254,423 265,422 262,441 272,441
13 267,422 278,421 274,441 285,441
4 283,421 296,420 289,441 302,440
3 297,419 312,418 303,440 316,440
2 314,418 330,417 318,440 332,440
4 331,417 348,415 333,440 349,439
plate 239,416 353,404 253,446 353,445
21 32,99 58,101 25,158 52,159
10 60,101 86,102 54,159 81,159
10 88,102 112,104 83,159 108,159
0 123,104 146,106 119,160 144,160
2 148,106 170,107 146,160 168,160
5 173,107 194,108 171,160 193,161
4 196,108 216,110 195,161 216,161
plate 31,77 222,91 20,175 222,176
