26 76,127 85,126 83,143 92,143
33 86,126 96,125 93,143 102,143
31 97,125 107,125 103,143 112,143
9 112,124 123,124 117,143 127,143
4 124,124 137,123 128,143 140,142
2 138,123 151,122 141,142 153,142
6 152,122 167,121 154,142 168,142
plate 73,120 170,111 84,147 170,146
20 25,371 42,373 17,415 36,416
10 45,374 62,376 38,416 57,417
24 63,376 79,378 58,417 75,417
7 85,379 99,381 82,417 96,418
2 100,381 113,382 98,418 111,418
2 114,383 127,384 113,418 126,419
0 127,384 139,386 126,419 139,419
plate 25,355 142,374 12,428 141,429
