23 259,106 269,105 254,127 264,127
12 270,105 280,104 265,127 276,127
33 282,103 294,102 277,127 290,126
0 299,102 312,101 295,126 309,126
0 313,101 327,99 310,126 324,125
8 328,99 343,98 325,125 341,125
2 345,97 361,96 344,125 360,124
plate 260,98 366,85 251,134 365,133
26 6,268 18,266 12,289 23,289
24 19,266 32,264 25,289 37,289
10 34,264 49,262 39,289 54,288
3 56,261 74,258 61,288 78,287
7 76,258 97,255 80,287 101,287
6 100,254 125,251 103,287 128,286
1 128,250 159,246 131,286 160,285
plate 3,259 168,228 12,295 169,293
