24 19,160 38,161 9,203 30,204
25 39,162 57,163 31,204 50,204
22 58,163 75,164 51,204 70,205
4 83,165 98,166 78,205 94,205
9 99,166 114,167 96,205 111,205
5 116,167 129,168 113,205 128,206
2 131,169 144,170 130,206 144,206
plate 21,144 148,156 3,217 148,217
13 371,230 380,230 364,251 373,251
16 381,230 390,229 374,251 384,250
25 392,229 402,228 386,250 396,250
7 406,228 417,227 401,250 412,250
9 418,227 429,226 413,250 426,249
5 431,226 443,225 428,249 441,249
2 444,225 457,224 442,249 456,249
plate 373,223 460,215 361,257 460,257
