30 58,252 67,251 65,269 74,268
11 67,251 78,251 74,268 84,268
19 79,251 89,250 85,268 94,268
7 94,250 105,249 99,268 109,268
8 106,249 119,248 110,268 122,268
6 120,248 133,247 123,268 135,268
5 134,247 149,246 136,268 150,267
plate 54,245 152,237 66,272 152,272
25 272,286 302,287 282,346 310,347
30 305,287 335,288 314,347 341,347
28 337,288 365,289 344,347 371,347
8 378,289 405,290 383,347 409,347
7 409,290 435,291 412,347 438,348
9 437,291 463,292 440,348 465,348
8 466,292 492,293 468,348 492,348
plate 264,260 498,270 281,362 499,362
