13 244,22 261,20 253,53 270,52
17 262,20 281,18 271,52 290,52
33 283,18 303,15 291,52 311,51
1 313,14 339,11 321,51 345,50
1 341,11 368,7 347,50 374,50
2 372,7 404,3 377,49 407,49
4 406,3 443,0 410,49 444,48
plate 238,10 455,-23 254,61 455,60
30 250,453 274,456 241,510 267,511
10 277,457 299,459 270,511 294,512
11 301,459 322,462 296,512 318,512
0 331,463 350,465 327,513 347,513
4 352,465 370,467 349,513 368,514
3 371,468 388,470 369,514 387,515
3 389,470 405,471 388,515 405,515
plate 251,432 408,456 236,527 408,528
