22 90,19 103,22 85,52 99,53
28 104,22 117,24 101,53 114,53
20 118,24 128,26 115,53 126,54
2 133,27 142,29 131,54 140,54
8 142,29 151,30 141,54 150,55
8 152,30 159,32 151,55 159,55
9 160,32 167,33 159,55 167,56
plate 91,8 168,26 83,60 168,61
32 73,95 97,97 85,141 107,141
26 99,97 122,99 108,141 129,142
17 123,99 144,101 131,142 150,142
3 153,102 172,103 159,142 176,143
8 174,103 191,105 178,143 194,143
1 193,105 209,106 196,143 211,143
2 211,106 227,108 213,143 227,144
plate 64,73 231,92 85,152 231,153
