10 154,50 185,52 161,115 192,115
33 189,52 219,53 195,115 224,115
30 221,54 250,55 226,115 253,116
1 262,56 289,58 266,116 292,116
0 292,58 318,59 295,116 320,117
3 320,59 345,61 322,117 346,117
9 347,61 371,62 348,117 371,118
plate 147,22 377,40 160,132 377,132
14 77,462 96,465 72,509 92,510
24 98,466 117,468 95,510 114,511
27 118,469 135,471 115,511 133,511
6 141,472 155,474 140,512 154,512
7 157,474 169,476 156,512 169,513
5 171,477 183,479 170,513 183,513
4 184,479 195,480 184,513 195,514
plate 76,444 198,468 68,522 198,523
