22 157,45 163,44 162,54 167,54
19 163,44 169,43 168,54 174,53
23 169,43 177,42 174,53 181,53
3 180,42 189,40 184,53 193,53
8 190,40 199,39 194,53 202,52
3 201,39 213,37 204,52 215,52
7 215,37 229,35 217,52 229,52
plate 154,40 234,25 162,56 235,56
33 33,360 45,361 28,389 41,389
12 46,361 58,363 42,389 55,390
16 59,363 69,364 56,390 66,390
4 73,365 82,366 71,390 81,391
3 83,366 92,367 82,391 91,391
6 93,367 101,368 92,391 100,391
7 102,368 110,369 101,391 110,391
plate 33,350 111,362 25,396 111,397
