17 109,12 124,10 97,45 113,45
22 126,10 142,7 114,44 132,44
15 144,7 163,4 133,44 153,43
8 173,2 195,0 163,42 187,41
5 198,-1 224,-5 190,41 217,40
2 227,-5 257,-10 220,40 252,39
1 261,-10 297,-16 256,39 296,37
plate 111,0 308,-37 92,55 307,53
15 220,285 235,283 213,316 228,315
32 236,282 253,280 229,315 247,314
16 255,280 273,277 248,314 267,314
6 282,276 305,273 276,313 299,312
3 307,272 331,269 301,312 327,311
5 335,268 363,264 331,311 361,310
9 366,264 400,259 363,310 399,309
plate 221,273 410,239 210,325 410,323
