20 200,86 223,86 215,128 236,128
27 225,86 249,85 238,128 260,128
16 251,85 275,84 262,128 284,128
3 286,84 311,83 295,128 318,127
0 313,83 339,82 320,127 344,127
0 341,82 367,82 346,127 370,127
6 370,81 396,81 373,127 397,127
plate 191,67 404,60 216,139 404,138
21 38,120 50,122 32,151 45,151
26 51,122 63,124 47,151 60,152
28 64,124 74,125 61,152 71,152
3 79,126 88,128 76,153 86,153
3 88,128 97,129 87,153 96,154
1 98,129 105,131 97,154 105,154
5 106,131 113,132 105,154 113,154
plate 39,109 115,125 29,159 114,160
