12 328,405 339,407 323,431 335,432
12 340,407 350,409 336,432 347,432
29 350,409 359,411 347,432 357,433
5 363,411 371,413 361,433 369,433
2 371,413 378,414 370,433 377,434
0 379,414 385,415 378,434 385,434
0 386,415 391,416 385,434 391,434
plate 328,394 393,409 320,439 393,440
29 123,75 146,77 129,120 151,120
14 147,77 169,79 152,120 172,121
21 170,79 190,80 173,121 193,121
0 199,81 216,82 201,121 218,122
5 218,82 235,84 220,122 236,122
8 237,84 252,85 238,122 253,122
3 254,85 269,86 255,122 269,123
plate 118,55 273,71 128,132 273,132
