24 386,354 396,353 392,373 401,372
23 397,353 407,352 403,372 413,372
29 409,352 422,351 414,372 426,372
0 427,350 442,348 432,372 446,371
8 443,348 459,346 447,371 462,371
3 460,346 478,344 463,371 480,370
5 481,344 500,342 483,370 501,370
plate 382,347 507,329 392,377 507,377
18 27,419 35,418 31,435 39,435
16 36,418 46,417 40,435 49,434
13 47,417 58,415 51,434 61,434
7 62,415 75,414 66,434 77,434
3 76,413 89,412 78,434 91,433
4 92,412 107,410 94,433 108,433
4 108,410 126,408 110,433 126,432
plate 24,412 130,397 31,439 131,439
