25 350,325 363,324 341,354 354,354
25 364,324 378,323 356,354 370,353
27 378,323 392,323 371,353 386,353
0 398,322 412,322 393,353 407,353
8 414,322 428,321 409,353 425,353
6 430,321 445,320 427,353 443,352
8 446,320 462,319 444,352 462,352
plate 352,314 467,308 337,363 466,362
16 285,228 298,226 267,260 281,260
25 299,226 315,223 282,259 299,259
25 317,223 334,220 300,259 318,258
1 342,219 363,216 328,257 350,256
8 365,216 388,212 352,256 377,255
9 391,212 417,207 381,255 410,254
5 420,207 450,202 413,254 448,252
plate 289,217 460,185 260,270 459,268
