30 106,91 138,96 94,169 129,171
15 142,97 171,102 132,171 163,172
33 173,102 199,106 166,172 194,174
1 210,108 233,112 206,174 230,175
2 236,112 257,115 233,175 255,176
7 259,116 278,119 256,176 277,177
6 280,119 298,122 279,177 298,178
plate 107,62 302,102 86,192 302,194
23 293,290 305,289 281,318 294,318
22 307,289 320,287 295,318 309,317
12 321,287 335,285 310,317 325,317
6 342,284 358,282 332,316 350,316
8 360,282 379,279 352,316 372,315
3 381,279 401,276 374,315 397,314
0 403,276 427,273 399,314 425,313
plate 296,281 433,259 277,326 433,324
