21 81,331 104,332 89,378 111,379
31 107,332 129,333 113,379 134,379
30 131,333 152,335 136,379 157,379
6 161,335 181,336 165,379 184,380
8 183,336 202,337 186,380 204,380
7 204,337 223,338 206,380 224,380
5 225,338 243,339 226,380 243,380
plate 75,312 247,324 89,389 248,390
29 238,213 254,214 243,249 259,249
13 257,214 272,215 261,249 276,249
25 275,215 290,217 278,249 293,250
8 297,217 311,218 299,250 313,250
3 313,218 326,219 314,250 328,250
3 327,219 340,220 328,250 341,250
8 342,221 354,221 343,250 354,251
plate 233,198 357,210 242,258 357,258
