28 84,51 93,49 73,73 82,73
11 94,49 105,48 84,72 95,72
15 106,48 118,46 96,72 109,71
7 123,45 136,43 115,71 128,71
3 138,43 152,41 130,71 146,70
8 154,41 171,39 148,70 167,69
4 172,39 192,36 169,69 190,68
plate 87,43 197,25 68,80 196,79
27 56,336 71,338 51,371 67,371
14 72,338 85,340 68,371 82,372
14 87,341 99,342 84,372 97,373
6 104,343 115,345 102,373 114,373
2 116,345 126,346 114,373 125,374
3 127,346 137,348 127,374 136,374
0 137,348 146,349 137,374 146,374
plate 57,323 148,340 48,381 148,382
